district_name,submission_date,grievance_text,submitted_by,year,resolved,did,cat_grievance_text
Sambalpur,2021-08-21,Stipend not credited for the last three months.,Subhashree Sahoo,2021,0.0,0012,Stipend not credited
Sambalpur,2021-08-24,Electricity is not available during class hours.,Chinmayee Nayak,2021,1.0,0012,Lack of electricity
Sambalpur,2021-08-24,"Grievance was registered last month, no action yet.",Sasmita Rout,2021,0.0,0012,"No action, past month"
Sambalpur,2021-08-28,Students are asked to arrange their own materials for practice.,Lalitendu Panda,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-08-29,Electricity is not available during class hours.,Manas Ranjan,2021,0.0,0012,Lack of electricity
Sambalpur,2021-08-30,Internet not working in the computer lab for over a month.,Subhashree Sahoo,2021,0.0,0012,Internet not working
Sambalpur,2021-08-31,Lab equipment is broken and no replacement has been provided.,Sangram Behera,2021,1.0,0012,Broken lab equipment
Sambalpur,2021-08-31,No practical classes being conducted for welding program.,Subhashree Sahoo,2021,0.0,0012,No practical classes
Sambalpur,2021-09-06,No practical classes being conducted for welding program.,Lipika Das,2021,1.0,0012,No practical classes
Sambalpur,2021-09-06,Trainer has not come to the institute for the past two weeks.,Lipika Das,2021,0.0,0012,Trainer absence
Sambalpur,2021-09-10,"Hostel conditions are very poor, water supply is irregular.",Sangram Behera,2021,1.0,0012,Poor water supply
Sambalpur,2021-09-11,Stipend not credited for the last three months.,Mamata Barik,2021,1.0,0012,Stipend not credited
Sambalpur,2021-09-14,Stipend not credited for the last three months.,Satyajit Jena,2021,0.0,0012,Stipend not credited
Sambalpur,2021-09-16,Students are asked to arrange their own materials for practice.,Subhashree Sahoo,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-09-18,Stipend not credited for the last three months.,Lipika Das,2021,0.0,0012,Stipend not credited
Sambalpur,2021-09-20,Lab equipment is broken and no replacement has been provided.,Rashmi Rekha,2021,1.0,0012,Broken lab equipment
Sambalpur,2021-09-21,"Hostel conditions are very poor, water supply is irregular.",Pratyush Swain,2021,1.0,0012,Poor water supply
Sambalpur,2021-09-23,Electricity is not available during class hours.,Pratyush Swain,2021,1.0,0012,Lack of electricity
Sambalpur,2021-09-23,"Grievance was registered last month, no action yet.",Rashmi Rekha,2021,0.0,0012,"No action, past month"
Sambalpur,2021-09-24,Trainer has not come to the institute for the past two weeks.,Sasmita Rout,2021,1.0,0012,Trainer absence
Sambalpur,2021-09-25,Lab equipment is broken and no replacement has been provided.,Sangram Behera,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-09-27,Internet not working in the computer lab for over a month.,Manas Ranjan,2021,1.0,0012,Internet not working
Sambalpur,2021-09-29,Internet not working in the computer lab for over a month.,Chinmayee Nayak,2021,0.0,0012,Internet not working
Sambalpur,2021-10-02,Only one instructor for three different trades.,Chinmayee Nayak,2021,0.0,0012,Unique instructor
Sambalpur,2021-10-06,Electricity is not available during class hours.,Subhashree Sahoo,2021,0.0,0012,Lack of electricity
Sambalpur,2021-10-07,"Hostel conditions are very poor, water supply is irregular.",Rashmi Rekha,2021,0.0,0012,Poor water supply
Sambalpur,2021-10-07,"Hostel conditions are very poor, water supply is irregular.",Sangram Behera,2021,0.0,0012,Poor water supply
Sambalpur,2021-10-07,Internet not working in the computer lab for over a month.,Lalitendu Panda,2021,0.0,0012,Internet not working
Sambalpur,2021-10-08,Students are asked to arrange their own materials for practice.,Chinmayee Nayak,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-10-08,Students are asked to arrange their own materials for practice.,Sangram Behera,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-10-09,Electricity is not available during class hours.,Lipika Das,2021,0.0,0012,Lack of electricity
Sambalpur,2021-10-10,"Hostel conditions are very poor, water supply is irregular.",Satyajit Jena,2021,0.0,0012,Poor water supply
Sambalpur,2021-10-11,"Grievance was registered last month, no action yet.",Sangram Behera,2021,0.0,0012,"No action, past month"
Sambalpur,2021-10-22,Lab equipment is broken and no replacement has been provided.,Lalitendu Panda,2021,1.0,0012,Broken lab equipment
Sambalpur,2021-10-23,Lab equipment is broken and no replacement has been provided.,Chinmayee Nayak,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-10-25,No practical classes being conducted for welding program.,Lipika Das,2021,1.0,0012,No practical classes
Sambalpur,2021-10-28,Only one instructor for three different trades.,Pratyush Swain,2021,0.0,0012,Unique instructor
Sambalpur,2021-11-03,Electricity is not available during class hours.,Pratyush Swain,2021,0.0,0012,Lack of electricity
Sambalpur,2021-11-04,"Hostel conditions are very poor, water supply is irregular.",Subhashree Sahoo,2021,1.0,0012,Poor water supply
Sambalpur,2021-11-06,Only one instructor for three different trades.,Lipika Das,2021,0.0,0012,Unique instructor
Sambalpur,2021-11-06,Stipend not credited for the last three months.,Mamata Barik,2021,1.0,0012,Stipend not credited
Sambalpur,2021-11-07,Trainer has not come to the institute for the past two weeks.,Lipika Das,2021,0.0,0012,Trainer absence
Sambalpur,2021-11-07,Trainer has not come to the institute for the past two weeks.,Sangram Behera,2021,0.0,0012,Trainer absence
Sambalpur,2021-11-08,Electricity is not available during class hours.,Sasmita Rout,2021,0.0,0012,Lack of electricity
Sambalpur,2021-11-08,"Hostel conditions are very poor, water supply is irregular.",Pratyush Swain,2021,0.0,0012,Poor water supply
Sambalpur,2021-11-09,"Grievance was registered last month, no action yet.",Lipika Das,2021,0.0,0012,"No action, past month"
Sambalpur,2021-11-09,Students are asked to arrange their own materials for practice.,Subhashree Sahoo,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-11-11,"Grievance was registered last month, no action yet.",Mamata Barik,2021,0.0,0012,"No action, past month"
Sambalpur,2021-11-11,"Hostel conditions are very poor, water supply is irregular.",Manas Ranjan,2021,1.0,0012,Poor water supply
Sambalpur,2021-11-20,Stipend not credited for the last three months.,Chinmayee Nayak,2021,0.0,0012,Stipend not credited
Sambalpur,2021-11-23,Lab equipment is broken and no replacement has been provided.,Satyajit Jena,2021,1.0,0012,Broken lab equipment
Sambalpur,2021-11-24,"Grievance was registered last month, no action yet.",Pratyush Swain,2021,0.0,0012,"No action, past month"
Sambalpur,2021-11-24,"Hostel conditions are very poor, water supply is irregular.",Rashmi Rekha,2021,0.0,0012,Poor water supply
Sambalpur,2021-11-24,Lab equipment is broken and no replacement has been provided.,Sasmita Rout,2021,1.0,0012,Broken lab equipment
Sambalpur,2021-11-27,"Hostel conditions are very poor, water supply is irregular.",Lipika Das,2021,1.0,0012,Poor water supply
Sambalpur,2021-11-28,Internet not working in the computer lab for over a month.,Subhashree Sahoo,2021,0.0,0012,Internet not working
Sambalpur,2021-11-30,No practical classes being conducted for welding program.,Sangram Behera,2021,1.0,0012,No practical classes
Sambalpur,2021-12-01,Internet not working in the computer lab for over a month.,Sangram Behera,2021,0.0,0012,Internet not working
Sambalpur,2021-12-02,Students are asked to arrange their own materials for practice.,Sangram Behera,2021,0.0,0012,Students arrange own materials
Sambalpur,2021-12-03,No practical classes being conducted for welding program.,Satyajit Jena,2021,1.0,0012,No practical classes
Sambalpur,2021-12-03,Trainer has not come to the institute for the past two weeks.,Manas Ranjan,2021,0.0,0012,Trainer absence
Sambalpur,2021-12-08,Students are asked to arrange their own materials for practice.,Mamata Barik,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-12-09,"Hostel conditions are very poor, water supply is irregular.",Lipika Das,2021,1.0,0012,Poor water supply
Sambalpur,2021-12-10,"Grievance was registered last month, no action yet.",Sangram Behera,2021,1.0,0012,"No action, past month"
Sambalpur,2021-12-10,Students are asked to arrange their own materials for practice.,Sasmita Rout,2021,1.0,0012,Students arrange own materials
Sambalpur,2021-12-13,"Grievance was registered last month, no action yet.",Satyajit Jena,2021,0.0,0012,"No action, past month"
Sambalpur,2021-12-16,Electricity is not available during class hours.,Bikash Mohanty,2021,1.0,0012,Lack of electricity
Sambalpur,2021-12-17,Lab equipment is broken and no replacement has been provided.,Lalitendu Panda,2021,0.0,0012,Broken lab equipment
Sambalpur,2021-12-21,"Hostel conditions are very poor, water supply is irregular.",Lipika Das,2021,0.0,0012,Poor water supply
Sambalpur,2021-12-23,Internet not working in the computer lab for over a month.,Rashmi Rekha,2021,0.0,0012,Internet not working
Sambalpur,2021-12-26,Trainer has not come to the institute for the past two weeks.,Sangram Behera,2021,1.0,0012,Trainer absence
Sambalpur,2021-12-27,Electricity is not available during class hours.,Bikash Mohanty,2021,0.0,0012,Lack of electricity
Sambalpur,2021-12-29,Trainer has not come to the institute for the past two weeks.,Sasmita Rout,2021,1.0,0012,Trainer absence
Sambalpur,2021-12-30,"Grievance was registered last month, no action yet.",Sangram Behera,2021,0.0,0012,"No action, past month"
Sambalpur,2022-01-02,No practical classes being conducted for welding program.,Lipika Das,2022,1.0,0012,No practical classes
Sambalpur,2022-01-03,"Grievance was registered last month, no action yet.",Chinmayee Nayak,2022,0.0,0012,"No action, past month"
Sambalpur,2022-01-03,"Grievance was registered last month, no action yet.",Mamata Barik,2022,0.0,0012,"No action, past month"
Sambalpur,2022-01-08,Electricity is not available during class hours.,Sasmita Rout,2022,0.0,0012,Lack of electricity
Sambalpur,2022-01-09,Students are asked to arrange their own materials for practice.,Chinmayee Nayak,2022,0.0,0012,Students arrange own materials
Sambalpur,2022-01-11,Only one instructor for three different trades.,Chinmayee Nayak,2022,0.0,0012,Unique instructor
Sambalpur,2022-01-11,Stipend not credited for the last three months.,Satyajit Jena,2022,1.0,0012,Stipend not credited
Sambalpur,2022-01-12,Students are asked to arrange their own materials for practice.,Lipika Das,2022,1.0,0012,Students arrange own materials
Sambalpur,2022-01-14,"Hostel conditions are very poor, water supply is irregular.",Bikash Mohanty,2022,1.0,0012,Poor water supply
Sambalpur,2022-01-15,Electricity is not available during class hours.,Lalitendu Panda,2022,0.0,0012,Lack of electricity
Sambalpur,2022-01-18,Lab equipment is broken and no replacement has been provided.,Chinmayee Nayak,2022,1.0,0012,Broken lab equipment
Sambalpur,2022-01-20,Electricity is not available during class hours.,Sangram Behera,2022,1.0,0012,Lack of electricity
Sambalpur,2022-01-22,Lab equipment is broken and no replacement has been provided.,Pratyush Swain,2022,1.0,0012,Broken lab equipment
Sambalpur,2022-01-29,Lab equipment is broken and no replacement has been provided.,Bikash Mohanty,2022,1.0,0012,Broken lab equipment
Sambalpur,2022-01-29,No practical classes being conducted for welding program.,Bikash Mohanty,2022,1.0,0012,No practical classes
Sambalpur,2022-01-29,Students are asked to arrange their own materials for practice.,Chinmayee Nayak,2022,0.0,0012,Students arrange own materials
Sambalpur,2022-01-31,Trainer has not come to the institute for the past two weeks.,Sangram Behera,2022,1.0,0012,Trainer absence
Sambalpur,2022-02-04,Only one instructor for three different trades.,Subhashree Sahoo,2022,0.0,0012,Unique instructor
Sambalpur,2022-02-05,Lab equipment is broken and no replacement has been provided.,Sangram Behera,2022,0.0,0012,Broken lab equipment
Sambalpur,2022-02-05,Students are asked to arrange their own materials for practice.,Pratyush Swain,2022,0.0,0012,Students arrange own materials
Sambalpur,2022-02-05,Trainer has not come to the institute for the past two weeks.,Subhashree Sahoo,2022,0.0,0012,Trainer absence
Sambalpur,2022-02-07,Stipend not credited for the last three months.,Sasmita Rout,2022,0.0,0012,Stipend not credited
Sambalpur,2022-02-08,Electricity is not available during class hours.,Sangram Behera,2022,0.0,0012,Lack of electricity
Sambalpur,2022-02-09,Electricity is not available during class hours.,Rashmi Rekha,2022,1.0,0012,Lack of electricity
Sambalpur,2022-02-11,Electricity is not available during class hours.,Sangram Behera,2022,1.0,0012,Lack of electricity
Sambalpur,2022-02-11,Stipend not credited for the last three months.,Sasmita Rout,2022,1.0,0012,Stipend not credited
Sambalpur,2022-02-13,Internet not working in the computer lab for over a month.,Chinmayee Nayak,2022,0.0,0012,Internet not working
Sambalpur,2022-02-15,"Hostel conditions are very poor, water supply is irregular.",Lipika Das,2022,0.0,0012,Poor water supply
Sambalpur,2022-02-16,"Grievance was registered last month, no action yet.",Sasmita Rout,2022,1.0,0012,"No action, past month"
Sambalpur,2022-02-16,Internet not working in the computer lab for over a month.,Sangram Behera,2022,1.0,0012,Internet not working
Sambalpur,2022-02-16,Trainer has not come to the institute for the past two weeks.,Sangram Behera,2022,0.0,0012,Trainer absence
Sambalpur,2022-02-20,"Hostel conditions are very poor, water supply is irregular.",Mamata Barik,2022,0.0,0012,Poor water supply
Sambalpur,2022-02-21,Only one instructor for three different trades.,Sasmita Rout,2022,1.0,0012,Unique instructor
Sambalpur,2022-02-23,Stipend not credited for the last three months.,Pratyush Swain,2022,1.0,0012,Stipend not credited
Sambalpur,2022-02-26,Only one instructor for three different trades.,Lipika Das,2022,0.0,0012,Unique instructor
Sambalpur,2022-02-27,Only one instructor for three different trades.,Subhashree Sahoo,2022,0.0,0012,Unique instructor
Sambalpur,2022-03-01,Lab equipment is broken and no replacement has been provided.,Pratyush Swain,2022,0.0,0012,Broken lab equipment
Sambalpur,2022-03-02,Stipend not credited for the last three months.,Mamata Barik,2022,1.0,0012,Stipend not credited
